Id_bien;Id_lieu;No_voie;Voie;Total_piece;Surface_carrez;Surface_local;Type local
31950;75108;12;RUE DE MOSCOU;7;176.27;165;Appartement
31951;75108;16;RUE DE VEZELAY;2;33.4;34;Appartement
31952;75109;9;RUE MANSART;2;41.58;38;Appartement
31953;75109;6;RUE DE MILAN;1;14.85;16;Appartement
31954;75110;71;RUE DE MAUBEUGE;3;80.2;82;Appartement
31955;75110;16;RUE DES DEUX GARES;3;68.1;65;Appartement
31956;75110;31;RUE JACQUES LOUVEL TESSIER;3;20.12;17;Appartement
31957;75110;20;RUE DU TERRAGE;1;35.09;40;Appartement
31958;75111;39;BD VOLTAIRE;2;37.68;35;Appartement
31959;75111;25;AV PARMENTIER;2;36.73;28;Appartement
31960;75111;66;RUE AMELOT;4;82.5;82;Appartement
31961;75111;84;AV PHILIPPE AUGUSTE;2;51.69;51;Appartement
31962;75111;32;RUE TITON;1;25.45;18;Appartement
31963;75112;18;RUE DE LA VEGA;2;36.7;37;Appartement
31964;75112;30;RUE DU SERGENT BAUCHAT;2;47.53;48;Appartement
31965;75116;5;RUE MIRABEAU;6;150.5;151;Appartement
31966;75116;16;RUE LECONTE DE LISLE;3;105.78;106;Appartement
31967;75116;8;RUE BENOUVILLE;4;104.6;112;Appartement
31968;75117;54;RUE DES ACACIAS;1;37.68;40;Appartement
31969;75117;207;BD PEREIRE;6;181.43;165;Appartement
31970;75117;1;AV DE PETERHOF;4;75.63;90;Appartement
31971;75117;3;AV DES CHASSEURS;1;17.24;18;Appartement
31972;75117;100;RUE DES DAMES;3;57.97;59;Appartement
31973;75117;102;RUE NOLLET;4;90.52;90;Appartement
31974;75117;175;AV DE CLICHY;3;76.48;71;Appartement
31975;75117;79;AV DE SAINT OUEN;2;20.5;21;Appartement
31976;75118;226;RUE CHAMPIONNET;2;26.91;15;Appartement
31977;75118;20;RUE VAUVENARGUES;1;28.07;24;Appartement
31978;75118;222;RUE MARCADET;2;53.67;55;Appartement
31979;75118;139;RUE LAMARCK;3;34.42;33;Appartement
31980;75118;6;PAS LATHUILLE;1;22.31;20;Appartement
31981;75118;15;RUE DURANTIN;0;14.29;17;Appartement
31982;75118;21;RUE DAMREMONT;1;26.85;10;Appartement
31983;75118;46;RUE CUSTINE;4;141.67;140;Appartement
31984;75118;79;RUE MARCADET;2;41.94;42;Appartement
31985;75118;19;RUE MARCADET;2;29.09;29;Appartement
31986;75119;1;RUE DUVERGIER;2;43.35;42;Appartement
31987;75119;22;RUE MANIN;3;55.7;53;Appartement
31988;75119;79;RUE DE MOUZAIA;2;31.75;31;Appartement
31989;75120;24;RUE DES ENVIERGES;1;21;19;Appartement
31990;75120;78;RUE DE LA MARE;2;18.7;20;Appartement
31991;75120;3;RUE ETIENNE DOLET;1;13.24;13;Appartement
31992;75120;4;RUE HENRI DUBOUILLON;2;36.88;36;Appartement
31993;75120;26;AV GAMBETTA;1;15.22;16;Appartement
31994;75120;93;RUE DE BAGNOLET;1;23.78;24;Appartement
31995;76141;5483;RTE DE GONFREVILLE CAILLOT;1;11.6;10;Maison
31996;76231;23;VOIE DE LA DECLARATION UNIVERSE;2;47.22;47;Appartement
31997;76540;14;RUE DU CORDIER;2;208;41;Appartement
31998;7737;28;RUE DE FRANCE;2;52.95;33;Maison
31999;7783;3;RUE EMILE HART;3;62.91;63;Appartement
32000;77258;37;BD DU SEGRAIS;3;68.81;70;Appartement
32001;77288;11;RUE DES RECOLLETS;5;90.44;92;Appartement
32002;77379;16;RUE DU DOCTEUR SCHWEITZER;2;48.2;47;Appartement
32003;77407;13;ALL DES HETRES;6;119.36;104;Maison
32004;77453;6;RUE DE LA NOUE;4;92.43;82;Appartement
32005;77468;5;ALL JEAN BAPTISTE COLBERT;3;68.37;70;Appartement
32006;78123;46;ALL DES MARINIERS;3;63.12;63;Appartement
32007;78165;1;RES LE VILLAGE;2;63.82;63;Appartement
32008;78172;24;RUE VICTOR HUGO;2;28.99;30;Appartement
32009;78193;1;RTE DE VERSAILLES;3;46.2;55;Appartement
32010;78311;109;RUE HOCHE;5;108.7;109;Appartement
32011;78311;10;RUE KLEBER;4;87.5;88;Appartement
32012;78321;10;RUE MAZIERES;2;57.57;60;Appartement
32013;78335;26;RUE DE LA FAIENCERIE;3;74.21;71;Appartement
32014;78356;10;SQ DES GENETS;3;68.08;64;Appartement
32015;78358;48;AV FRANCOIS MANSART;3;62.65;62;Appartement
32016;78358;41;AV EGLE;5;100.16;94;Appartement
32017;78361;6;RUE DE LA SOMME;4;77.94;78;Appartement
32018;78361;29;RUE EMILE REAUBOURG;4;84.47;84;Appartement
32019;78362;111;BD ROGER SALENGRO;3;59.01;59;Appartement
32020;78372;10;ALL VAN GOGH;5;100.37;101;Appartement
32021;78486;3;RUE DE LA FORET VERTE;2;41;41;Appartement
32022;78498;1;RUE MARYSE BASTIE;4;72.57;70;Appartement
32023;78551;10;RUE DU VIEIL ABREUVOIR;2;48.16;55;Appartement
32024;78551;22;RUE DU VIEIL ABREUVOIR;3;47.09;65;Appartement
32025;78586;78;RUE PRESIDENT ROOSEVELT;2;38.03;41;Appartement
32026;78586;23;RUE DE L EGLISE;4;87.96;96;Appartement
32027;78586;35;RUE FRANKLIN;1;24.14;24;Appartement
32028;78621;1;RUE DE PORT ROYAL;4;77.71;77;Appartement
32029;78621;32;AV P VAILLANT COUTURIER;3;30.11;51;Appartement
32030;78642;5;RUE DE L AULNAY MALLO;5;97.34;95;Maison
32031;839;351;AV ALBERT 1 ER;1;29.2;29;Appartement
32032;8319;33;BD DU FRONT DE MER;1;19.89;20;Appartement
32033;8319;9102;RES L ESQUILLETTE LE PORT;1;20.02;19;Appartement
32034;8350;22;GR GRANDE RUE;1;24.68;25;Appartement
32035;8350;540;AV DE LA GRANDE ARMEE;2;37.14;43;Appartement
32036;8369;14;AV DOC JEAN JACQUES PERRON;3;61.34;66;Appartement
32037;8369;18;AV NOCART;2;40.51;41;Appartement
32038;8369;5;RUE DOCTEUR ZAMENHOF;3;58.64;58;Appartement
32039;8369;18;AV 1ERE DIVISION BROSSET;3;70.2;70;Appartement
32040;8369;2228;BD FRONT DE MER;3;60.1;60;Appartement
32041;8390;939;RTE DE LA GARE;1;25.83;24;Appartement
32042;83112;10;ALL DES PALMIERS;3;73.88;75;Appartement
32043;83112;9001;CHE DU SAUVET;3;58.49;60;Appartement
32044;83123;22;CHE DE LA MARINE;2;65.87;48;Maison
32045;83129;352;AV DU VERGER;3;60.7;58;Appartement
32046;83137;311;BD GEORGES RICHARD;3;48.73;53;Appartement
32047;83137;949;AV FRANCOIS NARDI;2;41.22;41;Appartement
32048;83137;1;RUE CASTILLON;3;44.92;54;Appartement
32049;847;8;RUE TARASQUE;1;19.1;20;Appartement
32050;847;4;RUE DES FRERES BRIAN;3;71.09;67;Appartement
32051;847;92;AV DE TARASCON;1;30.92;29;Appartement
32052;8431;59;ALL DE L OLIVETTE;4;72.35;72;Maison
32053;8483;46;AV JEAN MOULIN;3;54;54;Appartement
32054;8535;51;AV DES DUNES;2;25.37;25;Appartement
32055;85194;51;RUE JOSEPH BENATIER;2;34.53;39;Appartement
32056;85194;1;RUE DES MOUSQUETAIRES;3;83.15;82;Appartement
32057;8785;21;RUE CLAUDE MANDONNAUD;4;79.01;78;Maison
32058;88367;6;AV DU HUIT MAI;6;139.2;140;Appartement
32059;9186;43;RUE CHARLES DE GAULLE;3;120.6;138;Maison
32060;91114;45;RUE DES 3 CHENES;3;57.62;57;Appartement
32061;91132;6;RUE DU CDT MAURICE ARNOUX;1;21.85;23;Appartement
32062;91161;10;RUE DE LAUNAY;1;22;22;Appartement
32063;91174;80;RUE FERAY;4;75.62;76;Appartement
32064;91200;18;RUE JUBE DE LA PERELLE;4;71.3;80;Appartement
32065;91207;112;AV DE VERDUN;4;120.45;85;Maison
32066;91223;7;AV HENRI FARMAN;4;74.41;72;Appartement
32067;91223;19;ALL DE BEAUCE;4;86.79;86;Maison
32068;91228;11;RUE NETTIE STEVENS;2;37.4;37;Appartement
32069;91312;32;RUE DU MOULIN;1;41.44;41;Appartement
32070;91339;26;RUE DU PUITS;4;88.13;90;Maison
32071;91377;1;RUE DU LANGUEDOC;2;34.15;35;Appartement
32072;91377;14;RUE DU PILEU;2;53.4;53;Appartement
32073;91570;21;RUE DES PROCESSIONS;3;58.5;58;Appartement
32074;91691;32;RUE DE LA GRANGE;3;80.71;60;Appartement
32075;9220;28;AV DE LA DIVISION LECLERC;4;84.03;83;Appartement
32076;9224;40;RUE MEDERIC;1;28.67;25;Appartement
32077;9226;110;RUE DE COLOMBES;2;42.74;43;Appartement
32078;9240;37;BD RODIN;1;29.04;29;Appartement
32079;9251;18;AV CHARLES DE GAULLE;4;91.25;93;Appartement
32080;9251;96;BD MAURICE BARRES;1;22.58;23;Appartement
32081;9251;6;RUE SOYER;1;40.52;39;Appartement
32082;9262;39;RUE GERHARD;2;40.43;42;Appartement
32083;9262;5;RUE FRANCIS DE PRESSENSE;2;40.7;40;Appartement
32084;9263;19;BD DES COTEAUX;2;43;45;Appartement
32085;9273;20;RUE DES BOURETS;3;35;46;Appartement
32086;931;34;RUE DU GOULET;3;53.4;52;Appartement
32087;931;37;AV DE LA REPUBLIQUE;1;25.29;26;Appartement
32088;931;14;RUE DE LA COMMUNE DE PARIS;1;36.3;36;Appartement
32089;9329;159;AV HENRI BARBUSSE;1;40.06;28;Maison
32090;9331;11;AV GALLIENI;2;55.09;57;Appartement
32091;9331;12;RUE D ORMESSON;2;37.94;38;Appartement
32092;9332;28;RUE EDOUARD MANET;5;81.73;77;Maison
32093;9348;13;RUE MARCEAU;4;106.97;107;Appartement
32094;9348;27;RUE CLOTILDE GAILLARD;3;53.53;55;Appartement
32095;9350;24;RUE DU ONZE NOVEMBRE;3;60.88;55;Appartement
32096;9362;17;ALL DES BRULIS;3;47.11;43;Appartement
32097;9362;30;AV DE LA RESISTANCE;3;62.99;60;Appartement
32098;9364;24;RUE HUSSENET;4;97;95;Appartement
32099;9379;6;ALL ELSA TRIOLET;5;85.6;89;Maison
32100;942;24;RUE MARCEL BOURDARIAS;1;29.13;30;Appartement
32101;9416;10;RUE DE BERRY;4;60.08;60;Appartement
32102;9418;31;RUE CAMILLE MOUQUET;4;102.7;98;Appartement
32103;9418;19;RUE DE PARIS;2;31.76;30;Appartement
32104;9428;57;RUE DE MESLY;3;48.41;48;Appartement
32105;9428;17;VLA PETIT PARC;5;100.78;100;Appartement
32106;9433;1;RUE DALAYRAC;2;41.85;41;Appartement
32107;9433;151;RUE GAMBETTA;3;79.03;79;Appartement
32108;9437;34;RUE HENRI KLEYNHOFF;2;49.46;43;Appartement
32109;9437;35;AV PAUL VAILLANT COUTURIER;3;41.13;38;Appartement
32110;9438;5;RUE BOURGEOT;3;78.89;78;Appartement
32111;9441;58;AV MAURICE THOREZ;3;25;37;Appartement
32112;9441;8;RUE FRANCISCO FERRER;3;265.49;58;Appartement
32113;9446;96;AV DU GENERAL LECLERC;4;56.47;56;Appartement
32114;9452;14;RUE MARCELLE;1;37.41;40;Appartement
32115;9458;43;BD FOCH;1;30.25;30;Appartement
32116;9458;12;AV DU GENERAL DE GAULLE;2;45.64;46;Appartement
32117;9458;26;RUE DU CANAL;1;16.63;15;Appartement
32118;9467;11;RUE DU LAC;3;47.25;57;Appartement
32119;9469;222;RUE DU MARECHAL LECLERC;3;72.35;75;Appartement
32120;9471;8;AV DU FORT;3;70.8;71;Appartement
32121;9473;5;RUE DES CHARMES;5;118.84;102;Maison
32122;9476;8;ALL CAPITAINERIE DES CHASSES;1;29.29;29;Appartement
32123;9479;3;RUE DU GENERAL GALLIENI;1;26.61;27;Appartement
32124;9480;9;PAS DES VARENNES;1;23.62;17;Appartement
32125;9480;14;RUE FAYS;2;49.23;51;Appartement
32126;9480;5;PL BERAULT;1;28.2;28;Appartement
32127;9518;3;PL PIERRE SEMARD;4;124.24;110;Appartement
32128;9563;16;RUE DE MONTESSON;1;30.89;22;Appartement
32129;95252;44;RUE CHARLES BURGER;3;66.1;66;Appartement
32130;95369;65;RUE EDGAR DEGAS;4;107.75;81;Maison
32131;95394;3;PL DU CHARME;2;54.21;55;Appartement
32132;95428;1;AV MAURICE BERTEAUX;3;69.63;73;Appartement
32133;95500;26;RUE ALEXANDRE PRACHAY;1;20.55;20;Appartement
32134;95563;63;RUE PASTEUR;2;25.8;23;Appartement
32135;95572;80;RUE GEORGE SAND;2;48.55;48;Appartement
32136;972222;1171; MONT VERT;2;42.67;42;Appartement
32137;01135;71;CHE DE LA PRALAY;2;58.13;65;Appartement
32138;046;7321; LE SEIGNUS BAS;1;27.45;25;Appartement
32139;0470;13;MTE SAINT CHARLES;2;50.05;54;Appartement
32140;0470;36;RUE DE L HUBAC;4;25.4;110;Maison
32141;05119;5644; PELINCHE;3;39.3;39;Appartement
32142;05139;5141; LE BOIS D AUROUZE;1;16.99;17;Appartement
32143;064;521;CHE DU PUY;2;54.42;56;Appartement
32144;064;19;AV EDMOND D ESCLEVIN;3;96.19;96;Appartement
32145;064;14;AV DE LA ROSTAGNE;1;24.01;25;Appartement
32146;0630;158;CHE GARIBONDY;1;15.76;16;Appartement
32147;0688;103;AV CYRILLE BESSET;1;30.63;30;Appartement
32148;0688;1;AV SAINTE CLAIRE;2;85.71;84;Appartement
32149;0688;3;RUE MARTIN SEYTOUR;1;27.08;29;Appartement
32150;0688;55;RUE DE LA BUFFA;1;23.74;24;Appartement
32151;0688;8;RTE DE BELLET;2;32.03;20;Appartement
32152;0688;200;AV DE LA CALIFORNIE;1;29.16;28;Appartement
32153;06155;127;CHE DES TUILIERES;5;78.47;90;Maison
32154;06159;2;AV FRANCOIS FERRY;3;83.15;88;Appartement
32155;10123;507; PORT DIENVILLE;3;43.52;43;Appartement
32156;10387;63;BD BLANQUI;3;56.41;55;Appartement
32157;10387;48;AV PIERRE BROSSOLETTE;3;52.74;53;Appartement
32158;11145;6;AV DE LA MER;2;33.55;30;Appartement
32159;11262;13;AV DOC PAUL POMPIDOR;4;87.94;89;Appartement
32160;14220;2;RUE DES VILLAS;1;26.35;27;Appartement
32161;14220;84;RUE DU GAL LECLERC;3;96.03;98;Appartement
32162;14338;28;AV DU SPORTING;1;20.2;19;Appartement
32163;14557;9001;RES LE VILLAGE NORMAND;3;46.51;48;Maison
32164;2250;1;RUE HAUTE VOIE;1;22.39;21;Appartement
32165;22168;11;BD DES TRAOUIEROS;1;16.26;11;Appartement
32166;22187;29;RUE ADOLPHE LE BAIL;3;179.3;156;Appartement
32167;22187;21;COTE DES VIOLETTES;4;80;80;Maison
32168;22215;3;RUE DE LA COTE DES CLAIES;2;40.46;41;Appartement
32169;22225;6913;IMP GAMBETTA;5;92;102;Maison
32170;22278;13;RUE DE GENEVE;2;28.36;30;Appartement
32171;22278;20;RUE ALFRED DE VIGNY;2;54.59;51;Appartement
32172;2556;47;RUE DES GRANGES;3;96.78;90;Appartement
32173;2658;30;RUE POMPERY;4;72.98;67;Appartement
32174;26198;9;RUE ALBERT CAMUS;4;72.12;72;Appartement
32175;26362;7;RUE HENRI BAYLE DIT STENDHAL;4;62.64;64;Appartement
32176;2885;17;RUE SAINT JULIEN;2;48.81;51;Appartement
32177;29233;2;AV DES CASTORS;3;51.16;51;Appartement
32178;2A247;9378; ARMENTAJO;3;36.8;43;Appartement
32179;3082;29;RUE DES MICOCOULIERS;4;74.95;77;Maison
32180;30133;200;AV DU PALAIS DE LA MER;2;28.53;29;Appartement
32181;30133;9001;RES LES TAMARIS - LE BOUCANET;2;28.27;29;Appartement
32182;30189;32;RUE DE LA GARRIGUE;4;75.1;90;Appartement
32183;30189;12;IMP DE ROUSELLAS;4;110.85;104;Maison
32184;30189;210;AV PIERRE GAMEL;1;17.88;18;Appartement
32185;30217;26;AV DE MALAUCENE;4;81.65;82;Appartement
32186;30221;5;RUE DU 8 MAI 1945;2;43.91;41;Appartement
32187;30263;7;RUE PASTEUR;3;75.65;84;Appartement
32188;3135;5;MAIL DU PASTEL;2;43.42;43;Appartement
32189;31184;8;RTE DE MONS;5;100.93;126;Maison
32190;31506;30;RUE DES SPORTS;3;66.78;66;Appartement
32191;31555;5;RUE MICHEL DE MONTAIGNE;4;82.33;82;Maison
32192;31555;4;RUE ERNEST DUFER;2;49.47;49;Appartement
32193;3339;11;RUE JULIEN GRACQ;2;50.42;50;Appartement
32194;3339;1;ALL JOSEPH WRESINSKI;4;62.06;62;Appartement
32195;3363;209;CRS DE L YSER;2;34.1;33;Appartement
32196;3363;89;RUE LAROCHE;4;67.4;59;Appartement
32197;3369;111;AV MARCELIN BERTHELOT;4;42.1;55;Maison
32198;33119;20;RUE RENE DESCARTES;5;103.84;100;Appartement
32199;33195;12;RTE DE FLAUJACQ;2;41.58;41;Appartement
32200;33249;21;RUE EDOUARD HERRIOT;2;40.39;41;Appartement
32201;33273;;RUE DES BATELEURS;3;68.51;68;Maison
32202;33281;484;AV DE VERDUN;2;58.17;60;Appartement
32203;33281;8;ALL GEORGES DUMOULIN;2;54.79;55;Appartement
32204;33539;357; SENAU;4;218.45;110;Maison
32205;3432;91;RUE GERRY ROUFS;2;50.09;47;Appartement
32206;34108;43;AV DE LA RESISTANCE;3;60.35;62;Appartement
32207;34150;4;ALL DES ONDINS;2;27.2;25;Maison
32208;34154;27;RUE SAMUEL BASSAGET CARNON;1;38.03;38;Appartement
32209;34209;4; LE CLOS DE LA PLAGE;3;47.69;42;Maison
32210;34301;9077;CITE DU CHATEAU VERT;2;51.83;51;Appartement
32211;34333;5002;RES LES JARDINS DE LA ROBINE 2;2;44.55;23;Maison
32212;3593;70;RUE DE SAINT ENOGAT;4;94.23;105;Appartement
32213;3593;17;RUE DE LA PAIX;1;32.14;33;Appartement
32214;35288;24;RUE DOUTRELEAU;3;62.05;66;Appartement
32215;37214;94;RUE DE LA MESANGERIE;1;27.66;30;Appartement
32216;38150;83;RUE JEAN JAURES;3;64.23;64;Appartement
32217;38151;2;RUE GEORGES MELIES;1;29.46;30;Appartement
32218;38185;8;PL LOUIS JOUVET;2;52.03;54;Appartement
32219;38185;26;AV LA BRUYERE;4;86.75;84;Appartement
32220;38229;16;AV DE LA PLAINE FLEURIE;4;62.03;63;Appartement
32221;38563;30;AV DUGUEYT JOUVIN;4;104.4;102;Appartement
32222;4118;46;RUE LUCIEN JARDEL;2;39.04;38;Appartement
32223;42187;1;RUE BAYARD;2;48.02;49;Appartement
32224;42187;15;BD EDGAR QUINET;4;62.54;66;Appartement
32225;42218;66;RUE BERGSON;3;68.22;67;Appartement
32226;42218;27;RUE RICHELANDIERE;1;31.98;30;Appartement
32227;42218;8;RUE CHOMIER;2;54.04;55;Appartement
32228;4449;83;BD GAL LECLERC (VC9);2;41.41;40;Appartement
32229;4455;33;AV DES IBIS;2;35.76;36;Appartement
32230;4455;3;AV SUSER;2;35.5;35;Appartement
32231;44109;2;RUE BLANQUI;1;45.07;40;Appartement
32232;44109;4;RUE RENE DUMONT;3;60.08;60;Appartement
32233;44109;63;RUE DU PORT DURAND;2;32.21;32;Appartement
32234;44143;7;RUE DES DEPORTES;4;85.26;85;Appartement
32235;44162;2;AV DE LA BRANCHOIRE;4;76.69;77;Appartement
32236;44184;23;RUE DES CHANTIERS;3;123.1;106;Maison
32237;44190;14;RUE DE POLYMNIE;4;66.77;66;Maison
32238;44215;37;RUE DE LA ROUSSELIERE;2;46.46;46;Appartement
32239;4575;4;RUE DU GAIGNEAU;3;61.58;60;Appartement
32240;45232;227;RUE DE L ARDOUX;1;23.6;23;Appartement
32241;45234;20;RUE DU CDT DE POLI;2;40.95;42;Appartement
32242;45234;8;AV JEAN ZAY;1;20.15;20;Appartement
32243;471;5001;RUE ROGER TARENQUE;3;62.06;64;Appartement
32244;47157;27;RUE GARONNE;4;64.6;67;Appartement
32245;47323;13;AV ERNEST LAFONT;2;45.45;47;Appartement
32246;497;53;RUE DUPETIT THOUARS;4;83.35;85;Appartement
32247;49328;43;RUE BEAUREPAIRE;3;46.31;55;Appartement
32248;50129;38;RUE SURCOUF;3;46;53;Maison
32249;50129;1;RES VILLAGE DE LA JOUENNERIE;1;25.5;26;Appartement
32250;50129;22;RUE ASSELIN;3;83.3;84;Appartement
32251;50147;31;AV DIVISION LECLERC;4;75.25;67;Appartement
32252;50218;22;RUE LECAMPION;6;165.85;164;Appartement
32253;50412;57; LE DOMAINE DE LA MER;2;35;30;Maison
32254;50502;50;RUE DE VILLEDIEU;1;29.7;30;Appartement
32255;51108;2;RUE JEAN JAURES;1;38.05;38;Appartement
32256;51250;40;AV JEAN JAURES;5;96.55;95;Appartement
32257;51454;31;RUE PAULIN PARIS;2;32.77;34;Appartement
32258;51454;27;RUE DE LA MEDITERRANEE;6;126.95;120;Appartement
32259;51454;4;RUE DE TAISSY;5;93.56;101;Appartement
32260;51454;1;BD DIEU LUMIERE;2;48.49;48;Appartement
32261;51474;7;RUE DANTON;3;43.07;47;Appartement
32262;53130;18;RUE DES BELIERS;4;73.96;74;Appartement
32263;54261;140;RUE DE LA CHIERS;3;76.17;69;Appartement
32264;54483;63;RUE ANATOLE FRANCE;2;57.5;58;Appartement
32265;5914;15;RUE FAIDHERBE;1;43.47;47;Appartement
32266;5917;67;RUE NATIONALE AVE MITTERRAND;3;116.59;114;Appartement
32267;59279;37;RUE GABRIEL PERI;2;40.87;43;Appartement
32268;59350;19;RUE SAINT GENOIS;3;79.4;73;Appartement
32269;59350;2;RUE LEONARD DANEL;6;107.63;107;Appartement
32270;59350;26;RUE LYDERIC;1;34;34;Appartement
32271;59350;88;RUE DE WAZEMMES;2;38.95;38;Appartement
32272;59350;3;RUE PAUL LAFARGUE;2;50.79;50;Appartement
32273;59606;320;BD HARPIGNIES;1;18;18;Appartement
32274;59606;12;RUE DU COLLEGE;2;45.34;48;Appartement
32275;6057;59;RUE DU VINGT SEPT JUIN;4;138;147;Maison
32276;6057;2;RUE MICHEL GORIN;3;57.38;61;Appartement
32277;60119;80;RUE DE LA MAIRIE;3;62.75;70;Maison
32278;60141;6;RUE DES JARDINS;3;66.01;64;Appartement
32279;60159;8;RUE PIERRE D AILLY;3;46.89;45;Appartement
32280;60176;2;PL DE LA REPUBLIQUE;2;20.77;42;Appartement
32281;60234;4;RUE ERNEST RENAN;3;62.7;69;Appartement
32282;60282;9;SQ ETIENNE JODELLE;5;99.26;96;Maison
32283;60463;10;RUE GAMBETTA;3;68.42;68;Appartement
32284;60509;5326; CHATEAU DE VILLETTE;2;59.49;60;Appartement
32285;60537;124;RES VOLTAIRE;1;27.65;28;Appartement
32286;64256;2;AV CHARLES DE GAULLE;2;45.57;46;Appartement
32287;64445;4;RUE DEVERIA;1;30.06;31;Appartement
32288;6927;6;RUE DE LA TABLE ROMAINE;5;124.54;125;Appartement
32289;6929;294;RTE DE GENAS;9;92.6;91;Appartement
32290;69100;12;RUE 11/11/1918 00:00:00;4;85.01;84;Appartement
32291;69143;24;AV BURDEAU;4;105.43;100;Maison
32292;69199;16;RUE LOUIS BLANC;2;35.22;35;Appartement
32293;69204;30;CHE DE CHAZELLES;1;21.43;21;Appartement
32294;69204;11; ROUTE D'IRIGNY;4;63.57;63;Appartement
32295;69259;19;RUE GASPARD PICARD;2;28;26;Appartement
32296;69264;134;RUE ANTOINE ARNAUD;2;43.16;43;Appartement
32297;69298;17;RUE DES EPIS;4;81.26;83;Maison
32298;69382;1;RUE DU PLAT;3;63.76;60;Appartement
32299;69383;12;AV LACASSAGNE;3;67.18;68;Appartement
32300;69383;30;RUE BARABAN;5;93.2;93;Appartement
32301;69384;2;RUE HENRI GORJUS;4;36.55;58;Appartement
32302;69388;275;AV BERTHELOT;2;52.13;51;Appartement
32303;69389;18;RUE ROGER SALENGRO;3;62.03;64;Appartement
32304;70311;5;RUE DES 7 CHEVAUX;4;68.3;69;Appartement
32305;7176;2;RUE DE L ASILE;1;27;30;Appartement
32306;7176;5;RUE DE LA LIBERTE;2;42.5;43;Appartement
32307;72181;5;RUE DU CORNET;6;199.37;230;Appartement
32308;72181;17;RUE DU BOURG BELE;2;40.81;42;Appartement
32309;7315;5638; IMM LE CREUX DE L OURS;1;18.6;19;Appartement
32310;7410;7;RUE FELIX PETIT;3;68.07;68;Appartement
32311;7412;23;RUE DES GLIERES;3;67.88;68;Appartement
32312;7442;135;ALL CARDUCCI;3;65.7;65;Appartement
32313;7483;1182;RTE DE LA CRY CUCHET;3;51.43;44;Appartement
32314;74133;8;RUE DU LIEUTENANT YVAN GENOT;3;61.68;61;Appartement
32315;74236;1031;CHE DES CHATTRIX;1;19.38;19;Appartement
32316;74298;1;ALL DU CHATEAU DE LIVRON;4;80.34;80;Appartement
32317;75101;15;RUE DU JOUR;2;25.04;25;Appartement
32318;75102;56;RUE DU LOUVRE;2;43.9;45;Appartement
32319;75103;9;RUE GRENETA;4;91.05;92;Appartement
32320;75103;10;RUE DES COUTURES SAINT GERVAIS;3;62.98;70;Appartement
32321;75103;15;RUE DE BEARN;1;24.23;22;Appartement
32322;75108;74;RUE DU FAUBOURG SAINT HONORE;2;39.82;45;Appartement
32323;75109;23;RUE TURGOT;1;18.51;18;Appartement
32324;75109;36;RUE DE BELLEFOND;1;15.51;16;Appartement
32325;75110;3;PAS DU MARCHE;1;11.54;11;Appartement
32326;75110;13;BD DE MAGENTA;3;74.94;80;Appartement
32327;75110;149;AV PARMENTIER;2;37.8;38;Appartement
32328;75110;27;RUE DE SAMBRE ET MEUSE;1;20.01;20;Appartement
32329;75110;212;RUE LA FAYETTE;3;56.31;57;Appartement
32330;75111;9;RUE DES TROIS BORNES;3;62.76;55;Appartement
32331;75111;17;BD DE BELLEVILLE;1;17.12;23;Appartement
32332;75111;47;RUE SAINT MAUR;2;21.04;23;Appartement
32333;75111;50;RUE RICHARD LENOIR;1;20.41;20;Appartement
32334;75112;59;AV DE SAINT MANDE;2;34.8;36;Appartement
32335;75112;6;RUE DU DOCTEUR GOUJON;1;17.56;18;Appartement
32336;75112;39;BD DE REUILLY;3;53.62;55;Appartement
32337;75112;191;AV DAUMESNIL;2;34.02;36;Appartement
32338;75112;120;AV DAUMESNIL;4;81.5;79;Appartement
32339;75116;34;BD EXELMANS;3;64.34;68;Appartement
32340;75116;12;RUE RAYNOUARD;5;194;200;Appartement
32341;75116;6;RUE OSWALDO CRUZ;3;67.35;64;Appartement
32342;75116;123;RUE DE LA TOUR;1;28.1;28;Appartement
32343;75116;10;RUE CORTAMBERT;2;23.02;19;Appartement
32344;75117;18;RUE JULIETTE LAMBER;2;41.03;40;Appartement
32345;75117;1;RUE LEBOUTEUX;2;35.05;30;Appartement
32346;75117;109;RUE DES DAMES;1;13.85;14;Appartement
32347;75117;23;RUE DU DOCTEUR HEULIN;1;12.35;11;Appartement
32348;75118;17;VLA SAINT MICHEL;2;40.07;41;Appartement
32349;75118;20;RUE ACHILLE MARTINET;2;36.62;38;Appartement
32350;75118;38;RUE DES SAULES;1;16.18;16;Appartement
32351;75118;108;BD ROCHECHOUART;3;67.76;76;Appartement
32352;75118;39;RUE DOUDEAUVILLE;4;77.55;71;Appartement
32353;75118;56;RUE DE TORCY;2;61.17;63;Appartement
32354;75119;29;AV SECRETAN;3;38.58;37;Appartement
32355;75119;80;RUE CURIAL;2;48.14;48;Appartement
32356;75119;58;RUE DE LA VILLETTE;2;36.27;35;Appartement
32357;75119;1;RUE EDGAR POE;3;153.8;147;Appartement
32358;75120;340;RUE DES PYRENEES;3;53.89;51;Appartement
32359;75120;57;RUE DE LA MARE;5;44.05;105;Appartement
32360;75120;119;RUE DES AMANDIERS;3;79.89;80;Appartement
32361;75120;73;RUE DE BAGNOLET;1;26.01;27;Appartement
32362;75120;18;RUE DE LAGNY;1;17.01;16;Appartement
